source_file,source_line,source_kind,product_id,url,classification,partner,audit_status,observed_status,last_checked
"src/pages/guides/best-barrel-saunas-cold-climates.astro","14","amazon_asin","B003Z11AXM","https://www.amazon.com/s?k=Almost+Heaven+6+person+barrel+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-barrel-saunas-cold-climates","affiliate","amazon","availability_search","unavailable","2026-08-15"
"src/pages/guides/best-electric-sauna-heaters.astro","8","amazon_asin","B0B7TRM95Y","https://selectsaunas.com/products/harvia-kip60b-6-0kw-electric-sauna-heater-w-built-in-controls?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_not_found_alternate_available","2026-08-15"
"src/pages/guides/best-electric-sauna-heaters.astro","22","amazon_asin","B000N4RSFO","https://www.amazon.com/dp/B000N4RSFO?tag=backyardsauna-20&ascsubtag=bsp_best-electric-sauna-heaters","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-electric-sauna-heaters.astro","36","amazon_asin","B07WQHQ4BF","https://www.amazon.com/dp/B07WQHQ4BF?tag=backyardsauna-20&ascsubtag=bsp_best-electric-sauna-heaters","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-electric-sauna-heaters.astro","50","amazon_asin","B005XZWMDE","https://www.amazon.com/dp/B005XZWMDE?tag=backyardsauna-20&ascsubtag=bsp_best-electric-sauna-heaters","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-garage-sauna.astro","8","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-garage-sauna","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-garage-sauna.astro","21","amazon_asin","B017WJV8SO","https://selectsaunas.com/products/almost-heaven-pinnacle-morgan-4-person-classic-barrel-sauna-6x6-ft?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_unavailable_alternate_available","2026-08-15"
"src/pages/guides/best-home-sauna.astro","148","amazon_asin","B017WJV8SO","https://selectsaunas.com/products/almost-heaven-pinnacle-morgan-4-person-classic-barrel-sauna-6x6-ft?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_unavailable_alternate_available","2026-08-15"
"src/pages/guides/best-home-sauna.astro","172","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-home-sauna","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-home-sauna.astro","191","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-home-sauna","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-indoor-sauna-kits.astro","144","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-indoor-sauna-kits","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-indoor-sauna-kits.astro","175","amazon_asin","B003Z11AXM","https://www.amazon.com/s?k=Almost+Heaven+6+person+barrel+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-indoor-sauna-kits","affiliate","amazon","availability_search","unavailable","2026-08-15"
"src/pages/guides/best-indoor-sauna-kits.astro","206","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-indoor-sauna-kits","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-infrared-sauna-blanket.astro","115","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-infrared-sauna-blanket","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-infrared-sauna-of-2026.astro","87","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-infrared-sauna-of-2026","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-infrared-sauna-of-2026.astro","121","amazon_asin","B003YH9DXG","https://www.amazon.com/s?k=Dynamic+Saunas+Andora+1+person+infrared+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-infrared-sauna-of-2026","affiliate","amazon","availability_search","not_found","2026-08-15"
"src/pages/guides/best-infrared-sauna-of-2026.astro","153","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-infrared-sauna-of-2026","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-outdoor-sauna-of-2026.astro","53","amazon_asin","B017WJV8SO","https://selectsaunas.com/products/almost-heaven-pinnacle-morgan-4-person-classic-barrel-sauna-6x6-ft?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_unavailable_alternate_available","2026-08-15"
"src/pages/guides/best-outdoor-sauna-of-2026.astro","85","amazon_asin","B0DPG3R7PR","https://www.amazon.com/s?k=outdoor+barrel+sauna+wood+stove+kit&tag=backyardsauna-20&ascsubtag=bsp_best-outdoor-sauna-of-2026","affiliate","amazon","availability_search","no_featured_offer","2026-08-15"
"src/pages/guides/best-outdoor-sauna-of-2026.astro","116","amazon_asin","B003Z11AXM","https://www.amazon.com/s?k=Almost+Heaven+6+person+barrel+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-outdoor-sauna-of-2026","affiliate","amazon","availability_search","unavailable","2026-08-15"
"src/pages/guides/best-portable-sauna.astro","64","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-portable-sauna","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-portable-sauna.astro","95","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-portable-sauna","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-sauna-accessories.astro","9","amazon_asin","B07FKQB3LB","https://www.amazon.com/dp/B07FKQB3LB?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","10","amazon_asin","B002NM6LT2","https://www.amazon.com/dp/B002NM6LT2?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","11","amazon_asin","B01N9SE8SZ","https://www.amazon.com/dp/B01N9SE8SZ?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","17","amazon_asin","B07YCQ4TCZ","https://www.amazon.com/dp/B07YCQ4TCZ?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","18","amazon_asin","B08JHR3XBN","https://www.amazon.com/dp/B08JHR3XBN?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","19","amazon_asin","B079N9NXBH","https://www.amazon.com/dp/B079N9NXBH?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","25","amazon_asin","B07CZ4NN1P","https://www.amazon.com/dp/B07CZ4NN1P?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","26","amazon_asin","B07PXGQC9T","https://www.amazon.com/dp/B07PXGQC9T?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","32","amazon_asin","B07MJDFHKG","https://www.amazon.com/dp/B07MJDFHKG?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-accessories.astro","33","amazon_asin","B08B3XHXSD","https://www.amazon.com/dp/B08B3XHXSD?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-accessories","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-bucket-ladle.astro","71","amazon_asin","B07FKQB3LB","https://www.amazon.com/dp/B07FKQB3LB?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-bucket-ladle","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-essential-oils.astro","71","amazon_asin","B07CZ4NN1P","https://www.amazon.com/dp/B07CZ4NN1P?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-essential-oils","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-for-small-backyard.astro","70","amazon_asin","B017WJV8SO","https://selectsaunas.com/products/almost-heaven-pinnacle-morgan-4-person-classic-barrel-sauna-6x6-ft?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_unavailable_alternate_available","2026-08-15"
"src/pages/guides/best-sauna-for-small-backyard.astro","95","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-for-small-backyard","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-sauna-heater.astro","76","amazon_asin","B0B7TRM95Y","https://selectsaunas.com/products/harvia-kip60b-6-0kw-electric-sauna-heater-w-built-in-controls?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_not_found_alternate_available","2026-08-15"
"src/pages/guides/best-sauna-heater.astro","88","amazon_asin","B000N4RSFO","https://www.amazon.com/dp/B000N4RSFO?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-heater","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-heater.astro","100","amazon_asin","B096T61VPY","https://www.amazon.com/dp/B096T61VPY?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-heater","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-heater.astro","126","amazon_asin","B01FY6PZYU","https://www.amazon.com/dp/B01FY6PZYU?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-heater","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-stones.astro","83","amazon_asin","B0FB6SGKJL","https://www.amazon.com/dp/B0FB6SGKJL?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-stones","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-sauna-stones.astro","92","amazon_asin","B00R52X6U2","https://www.amazon.com/dp/B00R52X6U2?tag=backyardsauna-20&ascsubtag=bsp_best-sauna-stones","affiliate","amazon","exact_product_unverified","",""
"src/pages/guides/best-saunas-under-2000.astro","8","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-2000","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-saunas-under-2000.astro","21","amazon_asin","B084GY5CHB","https://www.amazon.com/dp/B084GY5CHB?tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-2000","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-saunas-under-2000.astro","34","amazon_asin","B0B7TRM95Y","https://selectsaunas.com/products/harvia-kip60b-6-0kw-electric-sauna-heater-w-built-in-controls?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_not_found_alternate_available","2026-08-15"
"src/pages/guides/best-saunas-under-3000.astro","8","amazon_asin","B017WJV8SO","https://selectsaunas.com/products/almost-heaven-pinnacle-morgan-4-person-classic-barrel-sauna-6x6-ft?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_unavailable_alternate_available","2026-08-15"
"src/pages/guides/best-saunas-under-3000.astro","22","amazon_asin","B07RLPBK5V","https://www.amazon.com/s?k=Dynamic+Saunas+Lugano+3+person+infrared+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-3000","affiliate","amazon","availability_search","not_found","2026-08-15"
"src/pages/guides/best-saunas-under-3000.astro","36","amazon_asin","B084FCQHBG","https://www.amazon.com/s?k=Radiant+Saunas+2+person+infrared+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-3000","affiliate","amazon","availability_search","not_found","2026-08-15"
"src/pages/guides/best-saunas-under-3000.astro","50","amazon_asin","B003Z11AXM","https://www.amazon.com/s?k=Almost+Heaven+6+person+barrel+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-3000","affiliate","amazon","availability_search","unavailable","2026-08-15"
"src/pages/guides/best-saunas-under-3000.astro","64","amazon_asin","B07T9WBMSG","https://www.amazon.com/s?k=portable+infrared+sauna+cabin&tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-3000","affiliate","amazon","availability_search","not_found","2026-08-15"
"src/pages/guides/best-saunas-under-3000.astro","78","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-3000","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-saunas-under-5000.astro","9","amazon_asin","B017WJV8SO","https://selectsaunas.com/products/almost-heaven-pinnacle-morgan-4-person-classic-barrel-sauna-6x6-ft?sca_ref=10752576.S2huPg7gFg","affiliate","select_saunas","verified_alternate","amazon_unavailable_alternate_available","2026-08-15"
"src/pages/guides/best-saunas-under-5000.astro","24","amazon_asin","B00A2F99F0","https://www.amazon.com/dp/B00A2F99F0?tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-5000","affiliate","amazon","checked_available","available","2026-08-15"
"src/pages/guides/best-saunas-under-5000.astro","38","amazon_asin","B003Z11AXM","https://www.amazon.com/s?k=Almost+Heaven+6+person+barrel+sauna&tag=backyardsauna-20&ascsubtag=bsp_best-saunas-under-5000","affiliate","amazon","availability_search","unavailable","2026-08-15"
"src/pages/guides/best-wood-burning-sauna-heaters.astro","8","amazon_asin","B01FY6PZYU","https://www.amazon.com/dp/B01FY6PZYU?tag=backyardsauna-20&ascsubtag=bsp_best-wood-burning-sauna-heaters","affiliate","amazon","exact_product_unverified","",""
